dispatching_base_num,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,SR_Flag
B02531,11/1/2019 9:45,11/1/2019 10:45,92,56,
B02531,11/1/2019 9:00,11/1/2019 10:00,191,265,
B02531,11/1/2019 9:15,11/1/2019 10:15,265,15,
B02532,11/1/2019 9:25,11/1/2019 10:11,72,215,
B02532,11/1/2019 9:30,11/1/2019 9:43,95,92,
B02532,11/1/2019 9:30,11/1/2019 10:44,197,75,
B02532,11/1/2019 9:30,11/1/2019 11:13,86,73,
B02532,11/1/2019 9:19,11/1/2019 9:30,177,61,
B02532,11/1/2019 9:30,11/1/2019 10:03,19,219,
B02534,11/1/2019 9:57,11/1/2019 10:27,235,174,
B02534,11/1/2019 9:04,11/1/2019 9:23,238,243,
B02534,11/1/2019 9:27,11/1/2019 9:52,242,235,
B02534,11/1/2019 9:04,11/1/2019 9:46,119,242,
B02534,11/1/2019 9:45,11/1/2019 9:52,74,74,
B02534,11/1/2019 9:57,11/1/2019 10:08,74,74,
B02534,11/1/2019 9:32,11/1/2019 9:50,81,242,
B02534,11/1/2019 9:14,11/1/2019 9:31,235,254,
B02534,11/1/2019 9:23,11/1/2019 9:57,119,3,
B02534,11/1/2019 9:19,11/1/2019 9:26,94,169,
B02534,11/1/2019 9:32,11/1/2019 9:45,151,152,
B02534,11/1/2019 9:05,11/1/2019 9:26,235,74,
B02534,11/1/2019 9:33,11/1/2019 9:42,74,168,
B02534,11/1/2019 9:32,11/1/2019 9:56,242,169,
B02534,11/1/2019 9:05,11/1/2019 9:21,168,119,
B02534,11/1/2019 9:15,11/1/2019 9:23,168,168,
B02534,11/1/2019 9:37,11/1/2019 9:44,247,69,
B02534,11/1/2019 9:36,11/1/2019 9:47,60,242,
B02534,11/1/2019 9:08,11/1/2019 9:22,213,185,
B02534,11/1/2019 9:39,11/1/2019 10:00,248,200,
B02534,11/1/2019 9:12,11/1/2019 9:21,174,254,
B02534,11/1/2019 9:47,11/1/2019 10:03,242,51,
B02534,11/1/2019 9:57,11/1/2019 10:06,169,78,
B02534,11/1/2019 9:15,11/1/2019 9:37,42,128,
B02534,11/1/2019 9:36,11/1/2019 10:05,147,174,
B02534,11/1/2019 9:58,11/1/2019 10:22,74,69,
B02534,11/1/2019 9:40,11/1/2019 9:52,174,254,
B02534,11/1/2019 9:56,11/1/2019 10:17,174,242,
B02534,11/1/2019 9:08,11/1/2019 9:18,94,18,
B02534,11/1/2019 9:49,11/1/2019 9:59,4,137,
B02534,11/1/2019 9:02,11/1/2019 9:49,182,107,
B02534,11/1/2019 9:00,11/1/2019 9:33,69,182,
B02534,11/1/2019 9:59,11/1/2019 10:21,235,174,
B02534,11/1/2019 9:00,11/1/2019 9:17,152,244,
B02534,11/1/2019 9:32,11/1/2019 9:59,244,20,
B02534,11/1/2019 9:21,11/1/2019 9:35,51,265,
B02534,11/1/2019 9:01,11/1/2019 9:14,174,81,
B02534,11/1/2019 9:48,11/1/2019 10:02,81,18,
B02534,11/1/2019 9:45,11/1/2019 10:08,168,41,
B02534,11/1/2019 9:01,11/1/2019 9:26,235,244,
B02534,11/1/2019 9:10,11/1/2019 9:24,152,244,
B02534,11/1/2019 9:54,11/1/2019 10:01,42,116,
B02534,11/1/2019 9:34,11/1/2019 9:47,3,20,
B02536,11/1/2019 9:15,11/1/2019 9:35,264,264,
B02536,11/1/2019 9:33,11/1/2019 9:54,264,264,
B02536,11/1/2019 9:38,11/1/2019 10:03,264,264,
B02536,11/1/2019 9:26,11/1/2019 9:47,264,264,
B02546,11/1/2019 9:01,11/1/2019 9:02,264,126,
B02546,11/1/2019 9:55,11/1/2019 9:58,264,69,
B02546,11/1/2019 9:14,11/1/2019 9:21,264,159,
B02546,11/1/2019 9:33,11/1/2019 9:38,264,168,
B02546,11/1/2019 9:47,11/1/2019 9:50,264,159,
B02546,11/1/2019 9:57,11/1/2019 10:12,264,69,
B02546,11/1/2019 9:12,11/1/2019 9:12,264,69,
B02546,11/1/2019 9:32,11/1/2019 9:32,264,248,
B02546,11/1/2019 9:09,11/1/2019 9:09,264,60,
B02546,11/1/2019 9:43,11/1/2019 9:59,264,78,
B02546,11/1/2019 9:07,11/1/2019 9:19,264,244,
B02546,11/1/2019 9:08,11/1/2019 9:24,264,259,
B02546,11/1/2019 9:29,11/1/2019 9:45,264,243,
B02546,11/1/2019 9:31,11/1/2019 9:36,264,126,
B02546,11/1/2019 9:18,11/1/2019 9:49,264,166,
B02546,11/1/2019 9:09,11/1/2019 9:31,264,168,
B02546,11/1/2019 9:43,11/1/2019 9:53,264,147,
B02546,11/1/2019 9:41,11/1/2019 9:52,264,167,
B02546,11/1/2019 9:58,11/1/2019 10:16,264,51,
B02546,11/1/2019 9:28,11/1/2019 9:33,264,168,
B02546,11/1/2019 9:22,11/1/2019 9:22,264,126,
B02546,11/1/2019 9:29,11/1/2019 9:30,264,167,
B02546,11/1/2019 9:37,11/1/2019 9:37,264,78,
B02546,11/1/2019 9:51,11/1/2019 9:52,264,20,
B02546,11/1/2019 9:57,11/1/2019 10:13,264,126,
B02546,11/1/2019 9:45,11/1/2019 10:08,264,247,
B02546,11/1/2019 9:10,11/1/2019 10:15,264,242,
B02550,11/1/2019 9:56,11/1/2019 10:10,264,265,
B02550,11/1/2019 9:53,11/1/2019 11:25,264,92,
B02550,11/1/2019 9:24,11/1/2019 9:51,264,69,
B02550,11/1/2019 9:01,11/1/2019 9:31,264,265,
B02550,11/1/2019 9:24,11/1/2019 9:53,264,37,
B02550,11/1/2019 9:33,11/1/2019 9:47,264,11,
B02550,11/1/2019 9:09,11/1/2019 9:37,264,200,
B02550,11/1/2019 9:17,11/1/2019 9:29,264,168,
B02550,11/1/2019 9:59,11/1/2019 10:27,264,51,
B02550,11/1/2019 9:14,11/1/2019 9:28,264,75,
B02550,11/1/2019 9:41,11/1/2019 10:02,264,147,
B02550,11/1/2019 9:28,11/1/2019 10:11,264,206,
B02550,11/1/2019 9:04,11/1/2019 9:48,264,188,
B02550,11/1/2019 9:07,11/1/2019 9:26,264,153,
B02550,11/1/2019 9:13,11/1/2019 9:34,264,265,
B02550,11/1/2019 9:15,11/1/2019 9:35,264,28,
B02550,11/1/2019 9:28,11/1/2019 9:43,264,168,
B02550,11/1/2019 9:10,11/1/2019 9:37,264,79,
B02550,11/1/2019 9:21,11/1/2019 9:49,264,148,
B02550,11/1/2019 9:51,11/1/2019 10:12,264,244,
B02550,11/1/2019 9:25,11/1/2019 9:48,264,247,
B02550,11/1/2019 9:56,11/1/2019 10:18,264,235,
B02550,11/1/2019 9:47,11/1/2019 10:11,264,151,
B02550,11/1/2019 9:44,11/1/2019 9:57,264,135,
B02550,11/1/2019 9:19,11/1/2019 9:29,264,159,
B02550,11/1/2019 9:10,11/1/2019 9:26,264,153,
B02550,11/1/2019 9:48,11/1/2019 10:00,264,47,
B02550,11/1/2019 9:38,11/1/2019 10:01,264,42,
B02550,11/1/2019 9:58,11/1/2019 10:43,264,159,
B02550,11/1/2019 9:13,11/1/2019 9:34,264,76,
B02550,11/1/2019 9:37,11/1/2019 10:04,264,169,
B02550,11/1/2019 9:59,11/1/2019 10:16,264,188,
B02550,11/1/2019 9:12,11/1/2019 9:51,264,243,
B02550,11/1/2019 9:38,11/1/2019 9:47,264,244,
B02550,11/1/2019 9:02,11/1/2019 9:52,264,197,
B02550,11/1/2019 9:25,11/1/2019 9:37,264,126,
B02550,11/1/2019 9:55,11/1/2019 10:17,264,130,
B02550,11/1/2019 9:58,11/1/2019 10:25,264,120,
B02550,11/1/2019 9:50,11/1/2019 10:03,264,174,
B02550,11/1/2019 9:06,11/1/2019 9:51,264,74,
B02550,11/1/2019 9:37,11/1/2019 9:38,264,82,
B02550,11/1/2019 9:06,11/1/2019 9:24,264,55,
B02550,11/1/2019 9:03,11/1/2019 9:18,264,160,
B02550,11/1/2019 9:46,11/1/2019 10:38,264,232,
B02550,11/1/2019 9:06,11/1/2019 9:52,264,140,
B02550,11/1/2019 9:48,11/1/2019 10:23,264,80,
B02550,11/1/2019 9:06,11/1/2019 9:46,264,197,
B02550,11/1/2019 9:06,11/1/2019 9:46,264,233,
B02550,11/1/2019 9:24,11/1/2019 9:33,264,4,
B02550,11/1/2019 9:44,11/1/2019 10:16,264,169,
B02550,11/1/2019 9:14,11/1/2019 9:18,264,78,
B02550,11/1/2019 9:45,11/1/2019 9:56,264,159,
B02550,11/1/2019 9:47,11/1/2019 9:55,264,119,
B02550,11/1/2019 9:36,11/1/2019 10:15,264,74,
B02550,11/1/2019 9:48,11/1/2019 9:58,264,20,
B02550,11/1/2019 9:52,11/1/2019 10:30,264,79,
B02550,11/1/2019 9:37,11/1/2019 10:18,264,265,
B02550,11/1/2019 9:03,11/1/2019 9:41,264,75,
B02550,11/1/2019 9:12,11/1/2019 9:31,264,242,
B02550,11/1/2019 9:47,11/1/2019 9:57,264,242,
B02550,11/1/2019 9:15,11/1/2019 9:34,264,74,
B02550,11/1/2019 9:35,11/1/2019 9:41,264,41,
B02550,11/1/2019 9:54,11/1/2019 10:04,264,24,
B02550,11/1/2019 9:36,11/1/2019 10:12,264,165,
B02550,11/1/2019 9:38,11/1/2019 9:39,264,107,
B02550,11/1/2019 9:50,11/1/2019 10:13,264,167,
B02550,11/1/2019 9:38,11/1/2019 10:15,264,83,
B02550,11/1/2019 9:28,11/1/2019 9:41,264,265,
B02550,11/1/2019 9:08,11/1/2019 9:27,264,242,
B02550,11/1/2019 9:59,11/1/2019 10:28,264,159,
B02550,11/1/2019 9:15,11/1/2019 9:31,264,169,
B02550,11/1/2019 9:55,11/1/2019 10:06,264,185,
B02550,11/1/2019 9:33,11/1/2019 9:45,264,32,
B02550,11/1/2019 9:01,11/1/2019 9:27,264,159,
B02550,11/1/2019 9:48,11/1/2019 10:40,264,14,
B02550,11/1/2019 9:22,11/1/2019 10:16,264,62,
B02550,11/1/2019 9:19,11/1/2019 9:34,264,169,
B02550,11/1/2019 9:47,11/1/2019 10:16,264,169,
B02550,11/1/2019 9:20,11/1/2019 9:32,264,168,
B02550,11/1/2019 9:06,11/1/2019 9:09,264,75,
B02550,11/1/2019 9:49,11/1/2019 9:55,264,260,
B02550,11/1/2019 9:57,11/1/2019 10:16,264,254,
B02550,11/1/2019 9:31,11/1/2019 9:42,264,220,
B02550,11/1/2019 9:01,11/1/2019 9:28,264,74,
B02550,11/1/2019 9:25,11/1/2019 9:43,264,254,
B02550,11/1/2019 9:44,11/1/2019 9:52,264,74,
B02550,11/1/2019 9:54,11/1/2019 10:19,264,129,
B02550,11/1/2019 9:51,11/1/2019 9:59,264,47,
B02550,11/1/2019 9:00,11/1/2019 9:10,264,174,
B02550,11/1/2019 9:27,11/1/2019 9:34,264,94,
B02550,11/1/2019 9:01,11/1/2019 9:15,264,51,
B02550,11/1/2019 9:16,11/1/2019 9:23,264,185,
B02550,11/1/2019 9:33,11/1/2019 10:19,264,25,
B02550,11/1/2019 9:13,11/1/2019 9:21,264,37,
B02550,11/1/2019 9:06,11/1/2019 9:14,264,119,
B02550,11/1/2019 9:39,11/1/2019 10:17,264,137,
B02550,11/1/2019 9:30,11/1/2019 9:58,264,197,
B02550,11/1/2019 9:53,11/1/2019 10:06,264,242,
B02550,11/1/2019 9:33,11/1/2019 9:40,264,254,
B02550,11/1/2019 9:59,11/1/2019 10:07,264,254,
B02550,11/1/2019 9:33,11/1/2019 10:08,264,265,
B02550,11/1/2019 9:18,11/1/2019 9:20,264,169,
B02550,11/1/2019 9:47,11/1/2019 10:20,264,32,
B02550,11/1/2019 9:24,11/1/2019 9:58,264,95,
B02550,11/1/2019 9:20,11/1/2019 9:28,264,75,
B02550,11/1/2019 9:31,11/1/2019 9:50,264,168,
B02550,11/1/2019 9:10,11/1/2019 9:14,264,169,
B02550,11/1/2019 9:46,11/1/2019 10:09,264,208,
B02550,11/1/2019 9:27,11/1/2019 9:40,264,42,
B02550,11/1/2019 9:41,11/1/2019 9:52,264,247,
B02550,11/1/2019 9:09,11/1/2019 9:23,264,89,
B02550,11/1/2019 9:05,11/1/2019 9:55,264,261,
B02550,11/1/2019 9:54,11/1/2019 10:14,264,185,
B02550,11/1/2019 9:18,11/1/2019 9:34,264,259,
B02550,11/1/2019 9:03,11/1/2019 9:39,264,244,
B02550,11/1/2019 9:31,11/1/2019 9:55,264,243,
B02550,11/1/2019 9:17,11/1/2019 9:22,264,60,
B02550,11/1/2019 9:51,11/1/2019 10:01,264,181,
B02550,11/1/2019 9:07,11/1/2019 9:44,264,242,
B02550,11/1/2019 9:54,11/1/2019 10:23,264,244,
B02550,11/1/2019 9:14,11/1/2019 9:29,264,78,
B02550,11/1/2019 9:43,11/1/2019 9:51,264,78,
B02550,11/1/2019 9:41,11/1/2019 10:13,264,61,
B02550,11/1/2019 9:42,11/1/2019 9:46,264,140,
B02550,11/1/2019 9:48,11/1/2019 10:05,264,213,
B02550,11/1/2019 9:10,11/1/2019 9:48,264,137,
B02550,11/1/2019 9:21,11/1/2019 10:11,264,159,
B02550,11/1/2019 9:11,11/1/2019 9:22,264,69,
B02550,11/1/2019 9:39,11/1/2019 9:50,264,167,
B02550,11/1/2019 9:02,11/1/2019 9:08,264,174,
B02550,11/1/2019 9:12,11/1/2019 9:18,264,259,
B02550,11/1/2019 9:21,11/1/2019 9:35,264,136,
B02550,11/1/2019 9:51,11/1/2019 10:03,264,235,
B02550,11/1/2019 9:13,11/1/2019 9:24,264,4,
B02550,11/1/2019 9:17,11/1/2019 9:49,264,130,
B02550,11/1/2019 9:53,11/1/2019 10:41,264,201,
B02550,11/1/2019 9:05,11/1/2019 9:16,264,92,
B02550,11/1/2019 9:49,11/1/2019 10:08,264,167,
B02550,11/1/2019 9:00,11/1/2019 9:52,264,137,
B02550,11/1/2019 9:48,11/1/2019 9:57,264,198,
B02550,11/1/2019 9:07,11/1/2019 9:27,264,242,
B02550,11/1/2019 9:35,11/1/2019 9:55,264,254,
B02550,11/1/2019 9:28,11/1/2019 9:39,264,120,
B02550,11/1/2019 9:55,11/1/2019 10:18,264,94,
B02550,11/1/2019 9:04,11/1/2019 9:16,264,163,
B02550,11/1/2019 9:41,11/1/2019 10:03,264,247,
B02550,11/1/2019 9:22,11/1/2019 9:39,264,47,
B02550,11/1/2019 9:29,11/1/2019 9:47,264,35,
B02550,11/1/2019 9:13,11/1/2019 9:43,264,152,
B02550,11/1/2019 9:22,11/1/2019 9:38,264,61,
B02550,11/1/2019 9:07,11/1/2019 9:27,264,121,
B02550,11/1/2019 9:42,11/1/2019 10:12,264,265,
B02550,11/1/2019 9:27,11/1/2019 10:04,264,140,
B02550,11/1/2019 9:38,11/1/2019 9:49,264,127,
B02550,11/1/2019 9:44,11/1/2019 10:05,264,244,
B02550,11/1/2019 9:00,11/1/2019 9:51,264,179,
B02550,11/1/2019 9:04,11/1/2019 9:13,264,244,
B02550,11/1/2019 9:45,11/1/2019 10:07,264,75,
B02550,11/1/2019 9:00,11/1/2019 9:03,264,185,
B02550,11/1/2019 9:45,11/1/2019 9:53,264,159,
B02550,11/1/2019 9:35,11/1/2019 9:50,264,185,
B02550,11/1/2019 9:19,11/1/2019 9:43,264,236,
B02550,11/1/2019 9:14,11/1/2019 9:24,264,20,
B02550,11/1/2019 9:31,11/1/2019 9:39,264,78,
B02550,11/1/2019 9:04,11/1/2019 9:12,264,140,
B02550,11/1/2019 9:32,11/1/2019 9:47,264,42,
B02550,11/1/2019 9:46,11/1/2019 10:24,264,188,
B02550,11/1/2019 9:25,11/1/2019 10:00,264,137,
B02550,11/1/2019 9:30,11/1/2019 10:02,264,174,
B02550,11/1/2019 9:32,11/1/2019 9:42,264,41,
B02550,11/1/2019 9:56,11/1/2019 10:09,264,75,
B02550,11/1/2019 9:04,11/1/2019 10:08,264,244,
B02550,11/1/2019 9:41,11/1/2019 9:51,264,131,
B02550,11/1/2019 9:41,11/1/2019 9:53,264,51,
B02550,11/1/2019 9:39,11/1/2019 9:50,264,139,
B02550,11/1/2019 9:43,11/1/2019 10:08,264,236,
B02550,11/1/2019 9:02,11/1/2019 9:06,264,3,
B02550,11/1/2019 9:27,11/1/2019 9:36,264,185,
B02550,11/1/2019 9:04,11/1/2019 9:34,264,191,
B02550,11/1/2019 9:15,11/1/2019 9:23,264,159,
B02550,11/1/2019 9:54,11/1/2019 10:31,264,166,
B02550,11/1/2019 9:37,11/1/2019 10:00,264,79,
B02550,11/1/2019 9:35,11/1/2019 10:01,264,170,
B02550,11/1/2019 9:21,11/1/2019 9:47,264,179,
B02550,11/1/2019 9:22,11/1/2019 9:32,264,220,
B02550,11/1/2019 9:42,11/1/2019 9:58,264,28,
B02550,11/1/2019 9:53,11/1/2019 10:06,264,159,
B02550,11/1/2019 9:04,11/1/2019 9:24,264,192,
B02550,11/1/2019 9:19,11/1/2019 9:37,264,65,
B02550,11/1/2019 9:59,11/1/2019 10:14,264,265,
B02550,11/1/2019 9:28,11/1/2019 10:17,264,244,
B02550,11/1/2019 9:03,11/1/2019 9:11,264,107,
B02550,11/1/2019 9:58,11/1/2019 10:30,264,24,
B02550,11/1/2019 9:04,11/1/2019 9:18,264,248,
B02550,11/1/2019 9:54,11/1/2019 9:55,264,228,
B02550,11/1/2019 9:38,11/1/2019 10:11,264,42,
B02550,11/1/2019 9:07,11/1/2019 9:17,264,102,
B02550,11/1/2019 9:46,11/1/2019 9:53,264,131,
B02550,11/1/2019 9:28,11/1/2019 9:51,264,247,
B02550,11/1/2019 9:55,11/1/2019 9:56,264,75,
B02550,11/1/2019 9:51,11/1/2019 10:09,264,247,
B02550,11/1/2019 9:20,11/1/2019 9:38,264,139,
B02550,11/1/2019 9:12,11/1/2019 9:42,264,61,
B02550,11/1/2019 9:45,11/1/2019 10:09,264,116,
B02550,11/1/2019 9:57,11/1/2019 10:22,264,41,
B02550,11/1/2019 9:24,11/1/2019 10:03,264,140,
B02550,11/1/2019 9:22,11/1/2019 9:39,264,177,
B02550,11/1/2019 9:52,11/1/2019 10:40,264,218,
B02550,11/1/2019 9:51,11/1/2019 10:09,264,140,
B02550,11/1/2019 9:06,11/1/2019 9:34,264,170,
B02550,11/1/2019 9:05,11/1/2019 9:45,264,137,
B02550,11/1/2019 9:41,11/1/2019 10:23,264,123,
B02550,11/1/2019 9:21,11/1/2019 9:32,264,215,
B02550,11/1/2019 9:45,11/1/2019 9:57,264,191,
B02550,11/1/2019 9:33,11/1/2019 9:43,264,242,
B02550,11/1/2019 9:08,11/1/2019 10:03,264,95,
B02550,11/1/2019 9:08,11/1/2019 10:06,264,75,
B02550,11/1/2019 9:20,11/1/2019 9:33,264,36,
B02550,11/1/2019 9:55,11/1/2019 10:38,264,137,
B02550,11/1/2019 9:09,11/1/2019 9:33,264,159,
B02550,11/1/2019 9:39,11/1/2019 10:00,264,241,
B02550,11/1/2019 9:33,11/1/2019 9:55,264,198,
B02550,11/1/2019 9:54,11/1/2019 10:08,264,129,
B02550,11/1/2019 9:26,11/1/2019 9:46,264,73,
B02550,11/1/2019 9:56,11/1/2019 10:03,264,107,
B02550,11/1/2019 9:26,11/1/2019 10:08,264,61,
B02550,11/1/2019 9:28,11/1/2019 10:04,264,126,
B02550,11/1/2019 9:03,11/1/2019 9:12,264,47,
B02550,11/1/2019 9:22,11/1/2019 9:28,264,18,
B02550,11/1/2019 9:44,11/1/2019 10:01,264,147,
B02550,11/1/2019 9:22,11/1/2019 9:24,264,86,
B02550,11/1/2019 9:42,11/1/2019 9:47,264,117,
B02550,11/1/2019 9:58,11/1/2019 10:04,264,117,
B02550,11/1/2019 9:07,11/1/2019 9:29,264,242,
B02550,11/1/2019 9:40,11/1/2019 10:00,264,78,
B02550,11/1/2019 9:17,11/1/2019 9:23,264,167,
B02550,11/1/2019 9:57,11/1/2019 10:15,264,242,
B02550,11/1/2019 9:54,11/1/2019 10:21,264,43,
B02550,11/1/2019 9:19,11/1/2019 9:43,264,189,
B02550,11/1/2019 9:57,11/1/2019 10:02,264,3,
B02550,11/1/2019 9:14,11/1/2019 9:23,264,75,
B02550,11/1/2019 9:47,11/1/2019 9:59,264,75,
B02550,11/1/2019 9:29,11/1/2019 9:44,264,196,
B02550,11/1/2019 9:49,11/1/2019 9:55,264,94,
B02550,11/1/2019 9:17,11/1/2019 9:25,264,169,
B02550,11/1/2019 9:42,11/1/2019 9:45,264,247,
B02550,11/1/2019 9:41,11/1/2019 10:19,264,232,
B02550,11/1/2019 9:07,11/1/2019 9:10,264,9,
B02550,11/1/2019 9:24,11/1/2019 9:30,264,98,
B02550,11/1/2019 9:43,11/1/2019 10:05,264,95,
B02550,11/1/2019 9:59,11/1/2019 10:15,264,61,
B02550,11/1/2019 9:49,11/1/2019 10:06,264,168,
B02550,11/1/2019 9:13,11/1/2019 9:23,264,10,
B02550,11/1/2019 9:41,11/1/2019 9:55,264,216,
B02550,11/1/2019 9:42,11/1/2019 10:00,264,69,
B02550,11/1/2019 9:20,11/1/2019 9:36,264,220,
B02550,11/1/2019 9:46,11/1/2019 10:10,264,16,
B02550,11/1/2019 9:16,11/1/2019 9:46,264,248,
B02550,11/1/2019 9:31,11/1/2019 9:45,264,191,
B02550,11/1/2019 9:30,11/1/2019 9:33,264,188,
B02550,11/1/2019 9:25,11/1/2019 9:38,264,89,
B02550,11/1/2019 9:20,11/1/2019 9:23,264,174,
B02550,11/1/2019 9:45,11/1/2019 9:58,264,220,
B02550,11/1/2019 9:31,11/1/2019 9:41,264,159,
B02550,11/1/2019 9:09,11/1/2019 9:37,264,235,
B02550,11/1/2019 9:14,11/1/2019 9:25,264,169,
B02550,11/1/2019 9:06,11/1/2019 9:28,264,14,
B02550,11/1/2019 9:24,11/1/2019 9:29,264,179,
B02550,11/1/2019 9:17,11/1/2019 10:01,264,45,
B02550,11/1/2019 9:22,11/1/2019 9:54,264,69,
B02550,11/1/2019 9:02,11/1/2019 9:12,264,226,
B02550,11/1/2019 9:29,11/1/2019 9:38,264,129,
B02550,11/1/2019 9:05,11/1/2019 10:10,264,75,
B02550,11/1/2019 9:51,11/1/2019 9:59,264,106,
B02550,11/1/2019 9:04,11/1/2019 9:27,264,167,
B02550,11/1/2019 9:04,11/1/2019 9:10,264,37,
B02550,11/1/2019 9:37,11/1/2019 10:25,264,45,
B02550,11/1/2019 9:11,11/1/2019 9:18,264,123,
B02550,11/1/2019 9:20,11/1/2019 9:45,264,210,
B02550,11/1/2019 9:45,11/1/2019 10:07,264,179,
B02550,11/1/2019 9:40,11/1/2019 10:05,264,173,
B02550,11/1/2019 9:32,11/1/2019 9:47,264,69,
B02550,11/1/2019 9:40,11/1/2019 9:55,264,242,
B02550,11/1/2019 9:52,11/1/2019 9:59,264,259,
B02550,11/1/2019 9:09,11/1/2019 9:36,264,37,
B02550,11/1/2019 9:37,11/1/2019 10:12,264,185,
B02550,11/1/2019 9:00,11/1/2019 9:14,264,92,
B02550,11/1/2019 9:36,11/1/2019 9:50,264,93,
B02550,11/1/2019 9:15,11/1/2019 9:32,264,225,
B02550,11/1/2019 9:21,11/1/2019 9:33,264,70,
B02550,11/1/2019 9:03,11/1/2019 9:08,264,20,
B02550,11/1/2019 9:32,11/1/2019 9:45,264,240,
B02550,11/1/2019 9:18,11/1/2019 9:48,264,129,
B02550,11/1/2019 9:33,11/1/2019 9:52,264,219,
B02550,11/1/2019 9:00,11/1/2019 9:45,264,10,
B02550,11/1/2019 9:55,11/1/2019 10:13,264,235,
B02550,11/1/2019 9:00,11/1/2019 9:26,264,265,
B02550,11/1/2019 9:21,11/1/2019 9:40,264,42,
B02550,11/1/2019 9:51,11/1/2019 10:21,264,170,
B02550,11/1/2019 9:48,11/1/2019 10:34,264,78,
B02550,11/1/2019 9:48,11/1/2019 10:05,264,159,
B02550,11/1/2019 9:53,11/1/2019 10:07,264,243,
B02550,11/1/2019 9:35,11/1/2019 10:16,264,188,
B02550,11/1/2019 9:23,11/1/2019 9:52,264,61,
B02550,11/1/2019 9:31,11/1/2019 10:06,264,68,
B02550,11/1/2019 9:09,11/1/2019 9:15,264,167,
B02550,11/1/2019 9:38,11/1/2019 10:03,264,75,
B02550,11/1/2019 9:12,11/1/2019 9:54,264,162,
B02550,11/1/2019 9:01,11/1/2019 9:21,264,159,
B02550,11/1/2019 9:21,11/1/2019 9:32,264,47,
B02550,11/1/2019 9:48,11/1/2019 10:04,264,69,
B02550,11/1/2019 9:58,11/1/2019 10:16,264,9,
B02550,11/1/2019 9:04,11/1/2019 9:25,264,244,
B02550,11/1/2019 9:39,11/1/2019 10:08,264,161,
B02550,11/1/2019 9:47,11/1/2019 10:01,264,169,
B02550,11/1/2019 9:00,11/1/2019 9:10,264,75,
B02550,11/1/2019 9:23,11/1/2019 9:31,264,75,
B02550,11/1/2019 9:57,11/1/2019 10:06,264,168,
B02550,11/1/2019 9:45,11/1/2019 10:06,264,82,
B02550,11/1/2019 9:10,11/1/2019 9:29,264,76,
B02550,11/1/2019 9:26,11/1/2019 10:16,264,61,
B02550,11/1/2019 9:06,11/1/2019 9:20,264,174,
B02550,11/1/2019 9:51,11/1/2019 9:57,264,70,
B02550,11/1/2019 9:40,11/1/2019 9:58,264,243,
B02550,11/1/2019 9:21,11/1/2019 9:46,264,167,
B02550,11/1/2019 9:25,11/1/2019 9:34,264,174,
B02550,11/1/2019 9:45,11/1/2019 10:09,264,242,
B02550,11/1/2019 9:09,11/1/2019 9:23,264,126,
B02550,11/1/2019 9:45,11/1/2019 9:59,264,47,
B02550,11/1/2019 9:23,11/1/2019 9:36,264,47,
B02550,11/1/2019 9:03,11/1/2019 9:54,264,233,
B02550,11/1/2019 9:31,11/1/2019 9:46,264,20,
B02550,11/1/2019 9:15,11/1/2019 9:21,264,69,
B02550,11/1/2019 9:46,11/1/2019 9:48,264,169,
B02550,11/1/2019 9:00,11/1/2019 9:20,264,244,
B02550,11/1/2019 9:53,11/1/2019 10:01,264,152,
B02550,11/1/2019 9:08,11/1/2019 9:36,264,140,
B02550,11/1/2019 9:54,11/1/2019 10:38,264,170,
B02550,11/1/2019 9:56,11/1/2019 10:16,264,174,
B02550,11/1/2019 9:39,11/1/2019 9:47,264,89,
B02550,11/1/2019 9:28,11/1/2019 9:57,264,101,
B02550,11/1/2019 9:47,11/1/2019 10:11,264,242,
B02550,11/1/2019 9:50,11/1/2019 10:31,264,76,
B02550,11/1/2019 9:10,11/1/2019 9:36,264,244,
B02550,11/1/2019 9:21,11/1/2019 9:26,264,69,
B02550,11/1/2019 9:53,11/1/2019 10:14,264,159,
B02550,11/1/2019 9:26,11/1/2019 9:31,264,75,
B02550,11/1/2019 9:17,11/1/2019 9:36,264,75,
B02550,11/1/2019 9:00,11/1/2019 9:57,264,230,
B02550,11/1/2019 9:53,11/1/2019 10:20,264,265,
B02550,11/1/2019 9:13,11/1/2019 9:24,264,208,
B02550,11/1/2019 9:33,11/1/2019 9:38,264,168,
B02550,11/1/2019 9:01,11/1/2019 9:09,264,69,
B02550,11/1/2019 9:43,11/1/2019 10:12,264,254,
B02550,11/1/2019 9:47,11/1/2019 10:09,264,60,
B02550,11/1/2019 9:44,11/1/2019 10:44,264,91,
B02550,11/1/2019 9:13,11/1/2019 9:39,264,65,
B02550,11/1/2019 9:23,11/1/2019 9:41,264,260,
B02550,11/1/2019 9:18,11/1/2019 9:43,264,79,
B02550,11/1/2019 9:01,11/1/2019 10:04,264,107,
B02550,11/1/2019 9:43,11/1/2019 10:10,264,198,
B02550,11/1/2019 9:28,11/1/2019 9:39,264,92,
B02550,11/1/2019 9:35,11/1/2019 9:44,264,197,
B02550,11/1/2019 9:30,11/1/2019 9:40,264,242,
B02550,11/1/2019 9:22,11/1/2019 9:37,264,247,
B02550,11/1/2019 9:52,11/1/2019 10:07,264,244,
B02550,11/1/2019 9:08,11/1/2019 9:51,264,175,
